date,opposition_code,opposition_full,md_plus_code,md_minus_code,season,distance,distance_over_21,distance_over_24,distance_over_27,accel_decel_over_2_5,accel_decel_over_3_5,accel_decel_over_4_5,day_duration,peak_speed,hr_zone_1_hms,hr_zone_2_hms,hr_zone_3_hms,hr_zone_4_hms,hr_zone_5_hms,high_speed_total,accel_total,distance_norm,high_speed_norm,accel_norm,peak_speed_norm
10/12/2023,EVE,Everton,0,0,2023/2024,5278.865402,302.4133556,141.0032412,60.01239888,107.1249338,36.39875536,11.32500619,61.32172616,30.888825,0:02:49,0:13:54,0:20:48,0:13:36,0:00:06,503.42899567999996,154.84869535,33.723764280324446,28.022639136493964,31.722615363256867,93.78153748064487
11/12/2023,,,1,-5,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
12/12/2023,,,2,-4,2023/2024,5853.019555,262.4406195,68.63428427,31.92490189,219.4586556,78.9241544,20.87173581,123.793246,30.077125,0:10:13,0:30:41,0:24:30,0:26:08,0:00:14,362.99980566,319.25454581,37.39171900957467,20.205853552173014,65.40312875617586,91.31713574399612
13/12/2023,,,3,-3,2023/2024,5809.329109,142.5283048,29.70404613,0.0,155.3363906,42.82348185,10.9624796,83.71985094,25.9416,0:02:14,0:14:34,0:20:37,0:17:38,0:00:05,172.23235093,209.12235205,37.11260480794188,9.587062046798039,42.84122590085316,78.76127151835323
14/12/2023,,,4,-2,2023/2024,1866.383726,51.84480855,25.29623853,7.488116398,32.44484528,11.91915968,2.362790618,52.37358672,27.7746,0:07:02,0:18:31,0:12:28,0:01:47,0:00:03,84.62916347800001,46.726795578,11.9232979132999,4.710758674843576,9.572545380043628,84.32644138810457
15/12/2023,,,5,-1,2023/2024,3514.641371,36.09464269,17.0592135,14.73825337,64.79418358,21.08519326,2.95507343,44.28454859,29.7981,0:03:33,0:11:39,0:10:28,0:04:17,0:00:10,67.89210956,88.83445026999999,22.453108404804965,3.7791150345748243,18.19880426213471,90.46998815921306
16/12/2023,SHU,Sheffield United,0,0,2023/2024,4938.844863,27.90778,36.40755772,61.88459093,92.62974664,42.28617533,14.16579864,44.07693132,31.4148819,0:03:22,0:07:43,0:07:05,0:05:45,0:01:10,126.19992865,149.08172061,31.55156028676165,7.024734550367757,30.541181311951902,95.37869842426451
17/12/2023,,,1,-2,2023/2024,4973.529003,171.4194448,60.7363976,0.545095189,109.3052829,38.6869528,8.222272671,81.88335366,26.736,0:07:42,0:23:45,0:18:59,0:07:23,0:00:00,232.700937589,156.214508371,31.77313815862453,12.95295753072852,32.00241856744518,81.17314873850077
18/12/2023,,,2,-1,2023/2024,4524.130732,63.85836422,20.79359749,22.4161233,120.7907865,27.98816361,6.489140325,78.34044677,30.4723,0:04:50,0:20:25,0:19:59,0:09:16,0:00:14,107.06808500999999,155.26809043499998,28.902180063453653,5.959788440906215,31.80853348440489,92.51692625314996
19/12/2023,NEW,Newcastle United,0,0,2023/2024,7623.245874,999.7907101,488.845456,188.6630114,159.1773157,57.6698109,16.88853881,83.16194113,31.85012,0:01:48,0:13:46,0:31:40,0:30:01,0:00:21,1677.2991775,233.73566541000002,48.70072019800513,93.3644068545016,47.88355881021204,96.70012448006801
20/12/2023,,,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
21/12/2023,,,2,-3,2023/2024,3166.618359,261.3571888,31.03597492,11.70285107,98.78356352,32.53608025,8.068782649,45.94098298,28.00198571,0:02:40,0:09:38,0:10:23,0:04:29,0:00:00,304.09601479,139.38842641899998,20.229781017755112,16.927060138432637,28.555393556175467,85.01680696481162
22/12/2023,,,3,-2,2023/2024,4649.094919,251.3418191,58.75061281,13.06449219,123.3658164,40.67019671,11.70191472,66.73754375,28.69415833,0:02:19,0:09:05,0:19:34,0:13:27,0:00:55,323.1569241,175.73792783,29.700507443476216,17.988057792105902,36.00202556880557,87.11831171630689
23/12/2023,,,4,-1,2023/2024,5125.2198,256.1200096,150.7342586,52.00143855,71.96424448,23.53522215,8.5312037,96.89847292,30.8883,0:16:27,0:26:47,0:13:13,0:04:25,0:00:00,458.85570674999997,104.03067033,32.74220713310235,25.541532165043268,21.311932486103238,93.77994352855453
24/12/2023,WOL,Wolverhampton Wanderers,0,0,2023/2024,9483.852577,230.1689313,106.8301424,31.07974099,189.2693391,66.20669325,20.48255623,109.2809586,29.8757,0:09:21,0:29:27,0:23:39,0:12:46,0:00:00,368.07881469,275.95858857999997,60.58711189243834,20.488569165377687,56.53343182468464,90.70558945866351
25/12/2023,,,1,-2,2023/2024,2858.089867,41.40475886,26.44799693,8.466480423,32.0126581,17.5817166,2.616002036,49.60189198,27.9558,0:05:04,0:14:36,0:13:24,0:01:49,0:00:05,76.31923621300001,52.210376736,18.258762371583543,4.248198721015198,10.695922851808918,84.87658256671828
26/12/2023,,,2,-1,2023/2024,3975.319652,39.79670861,18.84074876,3.54129411,126.2577292,41.90250489,8.978679261,79.56220611,27.3105,0:07:54,0:22:44,0:22:05,0:08:21,0:00:20,62.17875148000001,177.138913351,25.39612827260137,3.461089308787707,36.289034282128746,82.91738774023136
27/12/2023,CRY,Crystal Palace,0,0,2023/2024,7080.890527,397.5145628,216.946763,83.26034707,184.4594002,72.66511218,25.94368923,68.1806933,30.87170857,0:01:43,0:08:58,0:20:43,0:20:01,0:00:46,697.72167287,283.06820161,45.235910530482265,38.837656996965976,57.989921458146,93.72957030087744
28/12/2023,,,1,-2,2023/2024,2831.40135,37.79225606,0.0,1.100152407,64.31760523,19.45836915,3.940454692,50.52168515,26.6166,0:04:25,0:13:19,0:15:37,0:03:33,0:00:09,38.892408467,87.716429072,18.088264132329627,2.1648890647383934,17.96976418948859,80.81063849166591
29/12/2023,,,2,-1,2023/2024,4007.270505,111.6924942,17.97268698,3.92932739,109.4169348,29.96266795,7.305721849,64.97930294,27.2842,0:05:33,0:18:00,0:20:57,0:10:29,0:00:01,133.59450857,146.685324599,25.600244678888046,7.436343032283327,30.05025080237822,82.83753833075265
30/12/2023,LUT,Luton Town,0,0,2023/2024,7479.689355,690.7498297,410.1674373,204.3582614,177.7384835,64.69120475,20.70978047,50.16600099,32.04053333,0:02:36,0:09:10,0:32:12,0:22:22,0:00:56,1305.2755284,263.13946871999997,47.78361664658181,72.65625424821515,53.90728113161543,97.27823824270578
31/12/2023,,,1,-6,2023/2024,7034.663255,342.4259964,212.386882,40.84154989,195.4113654,59.82596423,14.9926811,127.0143573,29.14143333,0:06:18,0:30:26,0:34:55,0:21:45,0:00:05,595.65442829,270.23001073,44.940589944422285,33.1562330284116,55.359863837539045,88.47628299480829
1/1/2024,,,2,-5,2023/2024,3763.62156,285.9641248,126.4271342,56.28332647,143.1926115,44.59079698,9.692523481,59.13552348,30.78977857,0:03:13,0:05:19,0:19:19,0:23:32,0:00:48,468.67458547,197.475931961,24.043705732997008,26.088085695842395,40.45531684293577,93.48082269180557
2/1/2024,,,3,-4,2023/2024,5475.247135,180.8999438,94.76641946,19.55426245,214.1984716,75.25086868,19.50872263,97.244194,28.23124667,0:03:52,0:22:58,0:17:58,0:27:23,0:00:07,295.22062571,308.95806291,34.978339036131715,16.43302457925934,63.29377054755307,85.71286598658045
3/1/2024,,,4,-3,2023/2024,8746.808456,414.266171,163.0357095,79.57320626,180.3897862,60.28968518,17.66931334,121.0090916,31.8226819,0:06:04,0:21:34,0:25:36,0:15:42,0:00:32,656.8750867599999,258.34878471999997,55.878542851942306,36.5639914903295,52.92585196609738,96.61681968606734
4/1/2024,,,5,-2,2023/2024,3134.943069,5.738610729,17.4887717,7.343682472,105.5355604,39.35032742,8.862770469,73.72223194,27.7825,0:09:10,0:24:34,0:20:30,0:08:02,0:00:15,30.571064901000003,153.748658289,20.027425031738456,1.7016936392030981,31.497259557109736,84.35042657194037
5/1/2024,,,6,-1,2023/2024,4422.351734,220.8909618,69.2041885,3.225913072,120.789707,32.93758627,8.709385631,81.9970632,27.2138,0:04:56,0:22:56,0:24:44,0:11:28,0:00:03,293.321063372,162.43667890100002,28.251970089177895,16.32728821847792,33.2771049443736,82.62379694568419
6/1/2024,PNE,Preston North End,0,0,2023/2024,10831.70678,822.7140724,348.2166817,140.2795224,266.5957033,100.5267384,36.23496579,105.230143,30.80376,0:07:34,0:10:09,0:03:23,0:10:17,0:00:14,1311.2102764999997,403.35740749,69.19781020821567,72.9866033258396,82.63261025741497,93.52327170051919
7/1/2024,,,1,-2,2023/2024,2943.781236,64.28767178,32.82206816,1.2127601,65.16148509,20.17404725,6.053023105,64.2809474,26.998,0:07:37,0:22:53,0:14:26,0:06:16,0:00:00,98.32250004,91.388555445,18.806197342727042,5.472978237769575,18.722043388436006,81.96860673406809
8/1/2024,,,2,-1,2023/2024,3629.951717,0.0,15.95401659,9.834644045,130.350103,41.37135174,9.376283891,61.85793283,28.4214,0:05:26,0:13:48,0:19:13,0:15:45,0:01:38,25.788660635,181.09773863099997,23.189762710503558,1.435488096612275,37.10004719614731,86.29019036342108
9/1/2024,MID,Middlesbrough,0,0,2023/2024,8589.187292,906.2672906,463.3741315,157.3920573,169.9471391,72.58950333,27.88169578,76.64138676,31.33022,0:02:51,0:10:16,0:13:01,0:23:53,0:00:33,1527.0334794,270.41833821,54.871588028219676,85.00008642682756,55.39844498410195,95.12165649573429
10/1/2024,,,1,-3,2023/2024,5709.560254,132.7979623,85.02969186,55.93927915,138.1062703,44.65527333,13.48055286,76.91960266,30.90984857,0:01:49,0:07:26,0:16:38,0:21:11,0:00:18,273.76693331,196.24209649,36.475236530420894,15.23883615263029,40.20255082524601,93.84536712511766
11/1/2024,,,2,-2,2023/2024,5518.416086,124.5417028,13.5053778,16.21131402,169.6635112,52.46915423,12.4344509,79.84815369,29.7669,0:01:54,0:15:32,0:23:42,0:20:03,0:00:02,154.25839462,234.56711632999998,35.25412169336736,8.586568042971535,48.05389151898281,90.37526186355771
12/1/2024,,,3,-1,2023/2024,3102.248466,72.37177725,5.612639721,15.64382849,87.00564071,18.59486418,2.528923219,33.20432002,29.9855,0:03:19,0:04:32,0:05:22,0:07:51,0:00:00,93.62824546099999,108.129428109,19.818557216242905,5.211679418649179,22.15161225348188,91.03895315298904
13/01/2024,FUL,Fulham,0,0,2023/2024,1935.471089,93.73276103,80.28036728,130.0962033,33.31429745,8.577618542,0.842919656,55.91569546,31.500525,0:08:43,0:16:21,0:09:46,0:01:52,0:00:01,304.10933161,42.734835647999994,12.364659032997798,16.927801399751527,8.754744434942388,95.63871937334912
14/01/2024,,,1,-9,2023/2024,5861.672813,241.2091218,7.283584987,0.0,162.6116355,51.18437511,14.20096366,88.54568426,24.8621,0:04:08,0:14:38,0:19:02,0:17:55,0:00:26,248.492706787,227.99697427,37.44699991007619,13.831983278867277,46.70791899412398,75.48380241066279
15/01/2024,,,2,-8,2023/2024,5341.723039,413.8544146,182.3661079,24.37419146,107.022116,32.99943272,6.39138919,82.38330116,28.41166333,0:05:04,0:26:04,0:21:22,0:10:44,0:00:04,620.59471396,146.41293791,34.12532711096663,34.544497572744135,29.99444911708996,86.26062886723138
16/01/2024,,,3,-7,2023/2024,5464.855965,40.97725647,13.99397075,3.81409173,97.96153614,21.64003403,2.611565595,85.77564184,27.2522,0:07:09,0:23:24,0:24:57,0:08:14,0:00:24,58.785318950000004,122.213135765,34.91195557283219,3.2721988474947805,25.036828947429594,82.74038315572153
17/01/2024,,,4,-6,2023/2024,3244.280098,73.76017903,0.0,4.692360593,71.43619296,16.05278839,3.525802836,57.54973296,27.922,0:03:52,0:16:30,0:18:21,0:05:10,0:00:01,78.452539623,91.014784186,20.72591910429238,4.366945936888877,18.64547185610054,84.77396241309167
18/01/2024,,,5,-5,2023/2024,3368.721266,55.0963926,54.06830845,4.376061565,119.7033665,46.30126968,12.87073738,53.1746105,27.2542,0:03:33,0:14:29,0:20:51,0:09:21,0:00:14,113.540762615,178.87537356,21.520905203920965,6.320080578085924,36.64476901518026,82.74645535416099
19/01/2024,,,6,-4,2023/2024,4307.578634,195.5900485,80.47888676,7.913238014,99.91214987,24.94448891,5.993145724,68.11315659,27.4885,0:05:40,0:17:34,0:15:51,0:04:43,0:00:00,283.982173274,130.84978450399998,27.51874795234227,15.807452552679324,26.806150189404487,83.45781340134195
20/01/2024,,,7,-3,2023/2024,7122.287136,132.5374923,42.57768566,17.55882339,135.8141332,36.68207884,6.670683457,99.73119436,29.0863,0:09:41,0:28:32,0:22:43,0:10:47,0:00:01,192.67400134999997,179.16689549699998,45.50037067060856,10.724916636004364,36.70449078588358,88.30889273461457
21/01/2024,,,8,-2,2023/2024,3447.711599,29.0206927,19.92594054,0.0,99.83454272,26.31765762,9.178680269,71.33850197,25.8224,0:08:07,0:22:46,0:19:48,0:10:34,0:00:46,48.94663324,135.33088060900002,22.025530945942553,2.72454278955099,27.724156555705488,78.3993684913623
22/01/2024,,,9,-1,2023/2024,4345.954022,83.8873607,23.26148802,0.0,82.38594077,19.22556784,8.174221042,74.19669244,25.8985,0:08:35,0:24:33,0:14:25,0:05:26,0:00:00,107.14884872,109.785729652,27.763907175115342,5.9642840347636925,22.490925520896873,78.63041564198318
23/01/2024,MID,Middlesbrough,0,0,2023/2024,4254.805877,444.0975116,275.0558022,98.54446488,85.47929268,33.54714394,12.42059375,40.84897467,30.896145,0:01:04,0:01:17,0:00:59,0:00:42,0:00:00,817.6977786799999,131.44703037,27.18161186684621,45.515951546874064,26.928503179473857,93.80376172693325
24/01/2024,,,1,-2,2023/2024,3721.958901,132.4459734,25.23462867,2.909809296,116.334591,34.20030111,10.05196293,67.84766794,27.1181,0:05:26,0:19:44,0:20:48,0:10:54,0:00:12,160.590411366,160.58685504,23.777545945919424,8.939030499051801,32.89814630542838,82.33324225035675
25/01/2024,,,2,-1,2023/2024,5659.661552,116.8716779,64.52823645,10.77087347,168.4917259,49.1161861,13.37099509,67.9646124,28.41306667,0:01:50,0:10:49,0:17:06,0:16:07,0:01:37,192.17078782,230.97890709,36.15646119974005,10.696905990449983,47.31880375278547,86.26488954671039
26/01/2024,AVL,Aston Villa,0,0,2023/2024,8511.060839,568.4758788,198.2367716,14.75186374,199.1596621,69.93265836,23.28060778,66.56804688,27.70963,0:02:24,0:10:27,0:19:42,0:18:15,0:00:30,781.46451414,292.37292824,54.37248113982815,43.49907984171916,59.896106481381615,84.1291860217992
27/01/2024,,,1,-4,2023/2024,2694.229565,104.7200045,45.52331666,18.26790378,34.4141696,6.323007078,2.975741381,29.9323297,28.92256667,0:04:01,0:02:17,0:02:08,0:01:47,0:00:00,168.51122494,43.712918058999996,17.211949130719866,9.379931008073601,8.95511636605611,87.811782099159
28/01/2024,,,2,-3,2023/2024,4133.981438,73.57080316,129.5660623,27.52415781,87.40684371,28.19903647,7.394287988,69.99040379,28.98809667,0:08:44,0:21:29,0:16:27,0:05:18,0:00:00,230.66102327,123.000168168,26.409731057270225,12.839408682090014,25.198061989415237,88.01073768102742
29/01/2024,,,3,-2,2023/2024,4244.414311,98.49548262,17.86344914,0.0,145.155625,50.6615521,15.13300595,75.10823056,25.6499,0:03:21,0:17:39,0:22:44,0:19:56,0:01:35,116.35893176,210.95018305,27.11522587372075,6.476949843967731,43.21567903803316,77.87564137596017
30/01/2024,,,4,-1,2023/2024,4953.214085,42.38483725,40.45180901,2.00775606,118.1842285,30.64979999,8.667437896,78.90824294,27.1316,0:05:14,0:23:12,0:24:21,0:13:05,0:00:14,84.84440232,157.501466386,31.643357333800594,4.722739630349278,32.26606737640821,82.374229589823
31/01/2024,LIV,Liverpool,0,0,2023/2024,9901.730001,662.1078996,497.4836735,286.564259,211.6648729,86.59323465,32.1709778,86.26671128,31.9429,0:05:09,0:15:04,0:08:49,0:21:58,0:00:47,1446.1558321,330.42908535,63.25670065287653,80.49815041609934,67.69236741516288,96.98181376567388
1/2/2024,,,1,-3,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
2/2/2024,,,2,-2,2023/2024,4330.693294,27.53399217,6.177371872,2.393489677,177.5298529,52.62659962,12.01963406,80.54151635,27.0306,0:05:59,0:20:58,0:23:49,0:15:48,0:01:01,36.104853719,242.17608658,27.666414787144404,2.0097239045137374,49.612680477492525,82.06758356863104
3/2/2024,,,3,-1,2023/2024,4746.300544,99.92373405,0.0,15.32962838,98.69689493,29.06460727,6.814773398,72.76492109,29.7086,0:04:24,0:18:41,0:19:06,0:08:12,0:00:04,115.25336243,134.576275598,30.321500655953205,6.415409943324704,27.569566654505266,90.1982572790479
4/2/2024,WOL,Wolverhampton Wanderers,0,0,2023/2024,9767.514052,809.2518144,474.7958006,196.8253259,244.1429992,97.21404661,35.69733353,124.2166523,31.57042,0:11:21,0:06:21,0:08:42,0:11:10,0:00:06,1480.8729409,377.05437933999997,62.399268859858815,82.43062752829013,77.24411897561632,95.85092752831163
5/2/2024,,,1,-2,2023/2024,3211.595364,131.22347,16.56961175,0.0,99.64571559,25.15018365,3.909239635,74.57331381,25.7461,0:10:28,0:23:37,0:19:08,0:06:10,0:00:00,147.79308175,128.705138875,20.517114336403527,8.226685852999898,26.366793769736358,78.16771412089747
6/2/2024,,,2,-1,2023/2024,2697.592513,76.378314,0.0,0.291711768,56.23341507,13.31666018,2.113367152,51.58247745,22.6532,0:06:11,0:18:33,0:17:51,0:02:10,0:00:00,76.670025768,71.66344240199999,17.233433153706322,4.267724908813218,14.681117033547924,68.77736284421775
7/2/2024,AVL,Aston Villa,0,0,2023/2024,7354.290174,817.3928258,301.2665337,154.0268647,154.9381671,52.33586101,15.01099251,57.36452233,31.309785,0:03:07,0:08:50,0:29:11,0:23:46,0:00:59,1272.6862242,222.28502061999998,46.98251032941988,70.8422182686775,45.53775667404666,95.05961380817926
8/2/2024,,,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
9/2/2024,,,2,-3,2023/2024,1590.147756,57.55970586,27.42736764,9.728455109,57.56887819,22.30235835,8.626559379,29.31464232,28.2493,0:01:47,0:04:08,0:03:12,0:02:59,0:00:03,94.715528609,88.497795919,10.158578408518185,5.272201445701754,18.12983657427011,85.76767768770685
10/2/2024,,,3,-2,2023/2024,2257.609911,68.42460334,30.20324469,17.69572254,69.7997681,22.38786451,7.500469313,38.45674847,29.38595,0:02:24,0:06:34,0:06:50,0:03:18,0:00:01,116.32357056999999,99.68810192299999,14.422626583099277,6.474981515017053,20.422305182802276,89.21865986580443
11/2/2024,,,4,-1,2023/2024,3223.8253,115.9041976,72.80903002,33.87272682,49.91700298,13.7459766,5.171449012,71.15823696,30.11305,0:08:30,0:19:40,0:14:24,0:04:11,0:00:01,222.58595444,68.834428592,20.59524466317246,12.389921779731939,14.101559571025385,91.42620760846467
12/2/2024,CRY,Crystal Palace,0,0,2023/2024,10342.32785,962.3315438,347.6876898,114.5905111,251.055919,101.821589,37.76492542,94.14162381,30.29426,0:09:45,0:21:11,0:03:47,0:10:39,0:01:04,1424.6097447,390.64243342,66.0714376977848,79.29881895685747,80.02779508047911,91.97637914807058
13/02/2024,,,1,-4,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
14/02/2024,,,2,-3,2023/2024,6339.669604,524.5877557,201.8791736,54.20959375,210.9260385,75.2151322,21.19648706,92.61302888,29.9148,0:04:36,0:17:40,0:31:43,0:23:47,0:00:33,780.6765230499999,307.33765775999996,40.50065820193719,43.45521746957267,62.961811087449725,90.82430093815466
15/02/2024,,,3,-2,2023/2024,4264.073723,58.74833788,22.6474501,20.05691063,129.7699678,39.72889884,6.793928424,60.30928713,30.067,0:02:18,0:12:35,0:18:12,0:18:19,0:02:47,101.45269861,176.292795064,27.240819031660823,5.647216165472167,36.115696787036185,91.28639523939643
16/02/2024,,,4,-1,2023/2024,5340.037856,197.2505726,70.5675094,21.75704673,87.51444608,33.44497174,8.379496663,94.92984703,29.00296667,0:15:09,0:34:32,0:13:05,0:03:17,0:00:00,289.57512873,129.338914483,34.114561404714735,16.11877624240497,26.496630316268156,88.0558844764247
17/02/2024,MCI,Manchester City,0,0,2023/2024,5083.728783,447.026483,149.5335437,52.19071376,133.6265003,43.85159641,13.85930531,54.69786036,30.6994331,0:02:17,0:05:39,0:19:38,0:23:28,0:01:15,648.75074046,191.33740201999998,32.4771438722492,36.11176162963724,39.19776524539705,93.20652488083311
18/02/2024,,,1,-7,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
19/02/2024,,,2,-6,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
20/02/2024,,,3,-5,2023/2024,3075.462372,28.56071997,0.0,0.0,70.50595149,12.95211225,2.108215437,50.9396223,22.7889,0:04:07,0:16:11,0:14:59,0:03:37,0:00:04,28.56071997,85.566279177,19.64743561126613,1.589790727323342,17.529280154810333,69.1893615083341
21/02/2024,,,4,-4,2023/2024,6666.275929,417.2933725,245.7094564,107.6711118,145.9334454,51.7321282,19.40458265,90.02941041,31.8141,0:03:15,0:14:54,0:36:08,0:22:42,0:00:16,770.6739407,217.07015625000003,42.58716616870408,42.89843834474595,44.46942906426508,96.5907641861736
22/02/2024,,,5,-3,2023/2024,10263.55192,599.0675971,287.7149933,135.8680835,243.5561388,91.49914041,30.33570853,125.3247498,31.3338,0:06:26,0:10:40,0:04:09,0:11:26,0:00:07,1022.6506738999999,365.39098773999996,65.56818165847058,56.924354860974006,74.85473309980021,95.1325257309409
23/02/2024,,,6,-2,2023/2024,1884.491434,44.49593471,0.0,8.25942479,30.24768558,8.551857245,0.0,65.11877337,28.8131,0:14:09,0:17:15,0:10:53,0:02:16,0:00:02,52.7553595,38.799542825,12.038978088819736,2.9365499692516814,7.948552427424039,87.47943042778638
24/02/2024,,,7,-1,2023/2024,3905.208514,83.94782143,52.16210413,8.632532429,105.2172305,33.61108401,8.866542337,72.68968504,27.7169,0:07:05,0:23:58,0:20:55,0:08:26,0:00:02,144.74245798900003,147.69485684699998,24.948226818163548,8.056877340718545,30.257065610392726,84.15125846312658
25/02/2024,LIV,Liverpool,0,0,2023/2024,8337.437971,644.0283201,396.3253502,189.4390122,160.3198727,65.65637503,28.31796731,72.80131682,31.8751,0:02:16,0:10:14,0:20:02,0:22:43,0:00:43,1229.7926825,254.29421504,53.26330024048423,68.45461197134517,52.09522466160868,96.77596623857669
26/02/2024,,,1,-2,2023/2024,2496.50659,120.2266984,30.81162878,0.0,102.9663195,35.3979514,9.90447222,45.22623518,25.9436,0:03:22,0:08:42,0:11:42,0:09:34,0:00:05,151.03832718,148.26874312,15.948805918320813,8.407327695989911,30.37463310722881,78.76734371679267
27/02/2024,,,2,-1,2023/2024,2414.446133,139.0849455,0.0,8.700279884,72.04454869,19.16350855,5.857651461,63.47721465,28.8903,0:05:33,0:16:57,0:19:30,0:06:45,0:00:00,147.785225384,97.065708701,15.424566844607126,8.226248539870875,19.885076429762496,87.71381728754896
28/02/2024,LEE,Leeds United,0,0,2023/2024,6252.109057,198.1318969,43.80524044,44.27594735,119.3609488,51.91461326,23.87355312,62.49586503,31.9453,0:03:24,0:10:23,0:18:52,0:15:34,0:02:12,286.21308469,195.14911518,39.94128208180246,15.931632975524476,39.978640474448476,96.9891004038012
29/02/2024,,,1,-2,2023/2024,5024.941942,96.88721986,25.13815387,0.0,199.0375011,60.62082657,11.22662539,79.67849941,25.9289,0:01:41,0:16:59,0:23:51,0:27:51,0:00:34,122.02537373,270.88495306,32.10158711569357,6.792364053073251,55.49403664133791,78.72271305826276
1/3/2024,,,2,-1,2023/2024,3438.106158,394.5430193,104.7346331,17.6942081,81.04256371,22.03615717,4.669572702,62.56911497,28.75382762,0:04:22,0:18:04,0:15:43,0:10:45,0:00:01,516.9718605,107.74829358199999,21.964167072567445,28.776482909859798,22.073532267245312,87.29947360111728
2/3/2024,BRE,Brentford,0,0,2023/2024,6078.277699,599.6286481,119.6717138,0.0,116.4379641,44.87738766,14.878674,36.61817004,26.1612,0:01:38,0:01:22,0:20:12,0:10:52,0:00:09,719.3003619,176.19402576,38.8307692546522,40.03880317828501,36.09546270864497,79.4279989070043
3/3/2024,,,1,-8,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
4/3/2024,,,2,-7,2023/2024,5399.358454,209.4866501,109.9305568,12.57433782,125.821709,29.13358551,5.922362972,81.53622947,28.65036667,0:03:30,0:19:43,0:22:29,0:11:14,0:00:15,331.99154472,160.877657482,34.49352804083354,18.47982403454827,32.95772067893802,86.98535589155054
5/3/2024,,,3,-6,2023/2024,5570.233412,18.51858327,45.18417824,2.026993041,118.6542378,35.64859515,10.47188024,80.30173014,27.1334,0:04:20,0:19:09,0:20:09,0:12:28,0:00:11,65.729754551,164.77471319,35.58515405630631,3.6587507039101803,33.75607935412507,82.3796945684185
6/3/2024,,,4,-5,2023/2024,6295.657939,321.700409,95.62122495,45.58562403,146.3207984,39.60508046,11.22805675,89.88969723,30.4747,0:04:13,0:19:20,0:21:11,0:20:54,0:00:00,462.90725798,197.15393561000002,40.219491908990555,25.767055841739626,40.38935202245049,92.52421289127729
7/3/2024,,,5,-4,2023/2024,4822.972115,201.2570107,73.44325744,18.87370564,87.21462382,28.09576168,11.76575224,67.635463,28.69338333,0:08:24,0:16:12,0:20:42,0:08:37,0:00:01,293.57397378,127.07613774,30.81131310436807,16.341366106637054,26.033073318846462,87.11595873941161
8/3/2024,,,6,-3,2023/2024,9414.58793,682.5617658,349.232085,155.8067179,182.1034662,70.62889051,22.06763608,98.05695774,31.5843,0:09:23,0:24:14,0:17:55,0:13:44,0:00:33,1187.6005687,274.79999279000003,60.144618202884736,66.10604963272526,56.29607955946483,95.89306858548137
9/3/2024,,,7,-2,2023/2024,4988.71711,209.90183,57.32502297,0.296346462,79.00172309,27.74885868,7.637931552,84.14375769,26.0764,0:12:24,0:27:28,0:15:04,0:04:23,0:00:00,267.52319943199996,114.388513322,31.870166611014756,14.891287833346126,23.433861046660667,79.17053769317181
10/3/2024,,,8,-1,2023/2024,2272.246306,39.81888946,16.50489888,0.525657133,47.09492905,8.569877028,1.420429856,51.27282079,26.1091,0:08:29,0:18:51,0:10:17,0:00:50,0:00:02,56.849445473,57.085235933999996,14.516130451318137,3.1644412802402244,11.694596317792296,79.26981813765674
11/3/2024,NEW,Newcastle United,0,0,2023/2024,11118.5901,846.9041431,417.8059661,147.6867865,250.3587389,85.50460353,33.0552184,95.38097323,31.31204,0:09:31,0:24:24,0:03:31,0:08:36,0:00:35,1412.3968957,368.91856083,71.03054976925304,78.61900856990664,75.57739882227797,95.06646021191973
12/3/2024,,,1,-10,2023/2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0.0,0.0,0.0,0.0,0.0,0.0
