sessionDate,seasonName,metric,category,value
29/04/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.084375
29/04/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.258064516
29/04/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.066875
29/04/2024,2023/2024,sleep_baseline_completeness,sleep,0.322580645
29/04/2024,2023/2024,sleep_baseline_composite,sleep,0.123
29/04/2024,2023/2024,soreness_baseline_completeness,soreness,0.064516129
29/04/2024,2023/2024,soreness_baseline_composite,soreness,-0.095
29/04/2024,2023/2024,subjective_baseline_completeness,subjective,0.322580645
29/04/2024,2023/2024,subjective_baseline_composite,subjective,-0.080666667
30/04/2024,2023/2024,bio_baseline_completeness,bio,0
30/04/2024,2023/2024,bio_baseline_composite,bio,
30/04/2024,2023/2024,emboss_baseline_score,total,-0.058277778
30/04/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
30/04/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
30/04/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
30/04/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
30/04/2024,2023/2024,sleep_baseline_completeness,sleep,0.322580645
30/04/2024,2023/2024,sleep_baseline_composite,sleep,-0.235
30/04/2024,2023/2024,soreness_baseline_completeness,soreness,0.096774194
30/04/2024,2023/2024,soreness_baseline_composite,soreness,-0.063333333
30/04/2024,2023/2024,subjective_baseline_completeness,subjective,0.322580645
30/04/2024,2023/2024,subjective_baseline_composite,subjective,-0.046
1/5/2024,2023/2024,bio_baseline_completeness,bio,0
1/5/2024,2023/2024,bio_baseline_composite,bio,
1/5/2024,2023/2024,emboss_baseline_score,total,-0.091027778
1/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
1/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
1/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
1/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
1/5/2024,2023/2024,sleep_baseline_completeness,sleep,0.322580645
1/5/2024,2023/2024,sleep_baseline_composite,sleep,-0.125
1/5/2024,2023/2024,soreness_baseline_completeness,soreness,0.064516129
1/5/2024,2023/2024,soreness_baseline_composite,soreness,-0.29
1/5/2024,2023/2024,subjective_baseline_completeness,subjective,0.322580645
1/5/2024,2023/2024,subjective_baseline_composite,subjective,-0.092333333
2/5/2024,2023/2024,bio_baseline_completeness,bio,0
2/5/2024,2023/2024,bio_baseline_composite,bio,
2/5/2024,2023/2024,emboss_baseline_score,total,
2/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
2/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
2/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
2/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
2/5/2024,2023/2024,sleep_baseline_completeness,sleep,0
2/5/2024,2023/2024,sleep_baseline_composite,sleep,
2/5/2024,2023/2024,soreness_baseline_completeness,soreness,0
2/5/2024,2023/2024,soreness_baseline_composite,soreness,
2/5/2024,2023/2024,subjective_baseline_completeness,subjective,0
2/5/2024,2023/2024,subjective_baseline_composite,subjective,
3/5/2024,2023/2024,bio_baseline_completeness,bio,0
3/5/2024,2023/2024,bio_baseline_composite,bio,
3/5/2024,2023/2024,emboss_baseline_score,total,-0.091442308
3/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.258064516
3/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,-0.018125
3/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.032258065
3/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.07
3/5/2024,2023/2024,sleep_baseline_completeness,sleep,0.35483871
3/5/2024,2023/2024,sleep_baseline_composite,sleep,-0.450909091
3/5/2024,2023/2024,soreness_baseline_completeness,soreness,0.14516129
3/5/2024,2023/2024,soreness_baseline_composite,soreness,-0.002
3/5/2024,2023/2024,subjective_baseline_completeness,subjective,0.35483871
3/5/2024,2023/2024,subjective_baseline_composite,subjective,-0.186060606
4/5/2024,2023/2024,bio_baseline_completeness,bio,0.225806452
4/5/2024,2023/2024,bio_baseline_composite,bio,0.053125
4/5/2024,2023/2024,emboss_baseline_score,total,0.011805556
4/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
4/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
4/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
4/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
4/5/2024,2023/2024,sleep_baseline_completeness,sleep,0.451612903
4/5/2024,2023/2024,sleep_baseline_composite,sleep,-0.169285714
4/5/2024,2023/2024,soreness_baseline_completeness,soreness,0.080645161
4/5/2024,2023/2024,soreness_baseline_composite,soreness,0.193333333
4/5/2024,2023/2024,subjective_baseline_completeness,subjective,0.451612903
4/5/2024,2023/2024,subjective_baseline_composite,subjective,9.52E-04
5/5/2024,2023/2024,bio_baseline_completeness,bio,0
5/5/2024,2023/2024,bio_baseline_composite,bio,
5/5/2024,2023/2024,emboss_baseline_score,total,
5/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
5/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
5/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
5/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
5/5/2024,2023/2024,sleep_baseline_completeness,sleep,0
5/5/2024,2023/2024,sleep_baseline_composite,sleep,
5/5/2024,2023/2024,soreness_baseline_completeness,soreness,0
5/5/2024,2023/2024,soreness_baseline_composite,soreness,
5/5/2024,2023/2024,subjective_baseline_completeness,subjective,0
5/5/2024,2023/2024,subjective_baseline_composite,subjective,
6/5/2024,2023/2024,bio_baseline_completeness,bio,0
6/5/2024,2023/2024,bio_baseline_composite,bio,
6/5/2024,2023/2024,emboss_baseline_score,total,
6/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
6/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
6/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
6/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
6/5/2024,2023/2024,sleep_baseline_completeness,sleep,0
6/5/2024,2023/2024,sleep_baseline_composite,sleep,
6/5/2024,2023/2024,soreness_baseline_completeness,soreness,0
6/5/2024,2023/2024,soreness_baseline_composite,soreness,
6/5/2024,2023/2024,subjective_baseline_completeness,subjective,0
6/5/2024,2023/2024,subjective_baseline_composite,subjective,
7/5/2024,2023/2024,bio_baseline_completeness,bio,0.494623656
7/5/2024,2023/2024,bio_baseline_composite,bio,-0.007083333
7/5/2024,2023/2024,emboss_baseline_score,total,-0.009322917
7/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.258064516
7/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.133125
7/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.258064516
7/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.10375
7/5/2024,2023/2024,sleep_baseline_completeness,sleep,0.35483871
7/5/2024,2023/2024,sleep_baseline_composite,sleep,-0.212727273
7/5/2024,2023/2024,soreness_baseline_completeness,soreness,0.032258065
7/5/2024,2023/2024,soreness_baseline_composite,soreness,0
7/5/2024,2023/2024,subjective_baseline_completeness,subjective,0.35483871
7/5/2024,2023/2024,subjective_baseline_composite,subjective,0.012121212
8/5/2024,2023/2024,bio_baseline_completeness,bio,0
8/5/2024,2023/2024,bio_baseline_composite,bio,
8/5/2024,2023/2024,emboss_baseline_score,total,-0.009444444
8/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
8/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
8/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.032258065
8/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.12
8/5/2024,2023/2024,sleep_baseline_completeness,sleep,0.451612903
8/5/2024,2023/2024,sleep_baseline_composite,sleep,-0.098571429
8/5/2024,2023/2024,soreness_baseline_completeness,soreness,0.064516129
8/5/2024,2023/2024,soreness_baseline_composite,soreness,0
8/5/2024,2023/2024,subjective_baseline_completeness,subjective,0.451612903
8/5/2024,2023/2024,subjective_baseline_composite,subjective,-0.02452381
9/5/2024,2023/2024,bio_baseline_completeness,bio,0
9/5/2024,2023/2024,bio_baseline_composite,bio,
9/5/2024,2023/2024,emboss_baseline_score,total,0.006666667
9/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
9/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
9/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
9/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
9/5/2024,2023/2024,sleep_baseline_completeness,sleep,0.483870968
9/5/2024,2023/2024,sleep_baseline_composite,sleep,-0.085333333
9/5/2024,2023/2024,soreness_baseline_completeness,soreness,0.064516129
9/5/2024,2023/2024,soreness_baseline_composite,soreness,-0.48
9/5/2024,2023/2024,subjective_baseline_completeness,subjective,0.483870968
9/5/2024,2023/2024,subjective_baseline_composite,subjective,0.078222222
10/5/2024,2023/2024,bio_baseline_completeness,bio,0
10/5/2024,2023/2024,bio_baseline_composite,bio,
10/5/2024,2023/2024,emboss_baseline_score,total,0.061518519
10/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
10/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
10/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
10/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
10/5/2024,2023/2024,sleep_baseline_completeness,sleep,0.483870968
10/5/2024,2023/2024,sleep_baseline_composite,sleep,-0.005333333
10/5/2024,2023/2024,soreness_baseline_completeness,soreness,0.064516129
10/5/2024,2023/2024,soreness_baseline_composite,soreness,-0.48
10/5/2024,2023/2024,subjective_baseline_completeness,subjective,0.483870968
10/5/2024,2023/2024,subjective_baseline_composite,subjective,0.165777778
11/5/2024,2023/2024,bio_baseline_completeness,bio,0
11/5/2024,2023/2024,bio_baseline_composite,bio,
11/5/2024,2023/2024,emboss_baseline_score,total,
11/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
11/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
11/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
11/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
11/5/2024,2023/2024,sleep_baseline_completeness,sleep,0
11/5/2024,2023/2024,sleep_baseline_composite,sleep,
11/5/2024,2023/2024,soreness_baseline_completeness,soreness,0
11/5/2024,2023/2024,soreness_baseline_composite,soreness,
11/5/2024,2023/2024,subjective_baseline_completeness,subjective,0
11/5/2024,2023/2024,subjective_baseline_composite,subjective,
12/5/2024,2023/2024,bio_baseline_completeness,bio,0
12/5/2024,2023/2024,bio_baseline_composite,bio,
12/5/2024,2023/2024,emboss_baseline_score,total,
12/5/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
12/5/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
12/5/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
12/5/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
12/5/2024,2023/2024,sleep_baseline_completeness,sleep,0
12/5/2024,2023/2024,sleep_baseline_composite,sleep,
12/5/2024,2023/2024,soreness_baseline_completeness,soreness,0
12/5/2024,2023/2024,soreness_baseline_composite,soreness,
12/5/2024,2023/2024,subjective_baseline_completeness,subjective,0
12/5/2024,2023/2024,subjective_baseline_composite,subjective,
13/05/2024,2023/2024,bio_baseline_completeness,bio,0.440860215
13/05/2024,2023/2024,bio_baseline_composite,bio,-0.039880952
13/05/2024,2023/2024,emboss_baseline_score,total,-0.022769097
13/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.258064516
13/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.085
13/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.258064516
13/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,0.0225
13/05/2024,2023/2024,sleep_baseline_completeness,sleep,0.516129032
13/05/2024,2023/2024,sleep_baseline_composite,sleep,-0.234375
13/05/2024,2023/2024,soreness_baseline_completeness,soreness,0.032258065
13/05/2024,2023/2024,soreness_baseline_composite,soreness,0.19
13/05/2024,2023/2024,subjective_baseline_completeness,subjective,0.516129032
13/05/2024,2023/2024,subjective_baseline_composite,subjective,-0.039166667
14/05/2024,2023/2024,bio_baseline_completeness,bio,0
14/05/2024,2023/2024,bio_baseline_composite,bio,
14/05/2024,2023/2024,emboss_baseline_score,total,-0.113782051
14/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
14/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
14/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
14/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
14/05/2024,2023/2024,sleep_baseline_completeness,sleep,0.419354839
14/05/2024,2023/2024,sleep_baseline_composite,sleep,-0.315384615
14/05/2024,2023/2024,soreness_baseline_completeness,soreness,0.064516129
14/05/2024,2023/2024,soreness_baseline_composite,soreness,-0.385
14/05/2024,2023/2024,subjective_baseline_completeness,subjective,0.419354839
14/05/2024,2023/2024,subjective_baseline_composite,subjective,-0.065641026
15/05/2024,2023/2024,bio_baseline_completeness,bio,0
15/05/2024,2023/2024,bio_baseline_composite,bio,
15/05/2024,2023/2024,emboss_baseline_score,total,
15/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
15/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
15/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
15/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
15/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
15/05/2024,2023/2024,sleep_baseline_composite,sleep,
15/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
15/05/2024,2023/2024,soreness_baseline_composite,soreness,
15/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
15/05/2024,2023/2024,subjective_baseline_composite,subjective,
16/05/2024,2023/2024,bio_baseline_completeness,bio,0
16/05/2024,2023/2024,bio_baseline_composite,bio,
16/05/2024,2023/2024,emboss_baseline_score,total,
16/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
16/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
16/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
16/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
16/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
16/05/2024,2023/2024,sleep_baseline_composite,sleep,
16/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
16/05/2024,2023/2024,soreness_baseline_composite,soreness,
16/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
16/05/2024,2023/2024,subjective_baseline_composite,subjective,
17/05/2024,2023/2024,bio_baseline_completeness,bio,0
17/05/2024,2023/2024,bio_baseline_composite,bio,
17/05/2024,2023/2024,emboss_baseline_score,total,-0.035903846
17/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0.290322581
17/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,0.227222222
17/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.290322581
17/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.123333333
17/05/2024,2023/2024,sleep_baseline_completeness,sleep,0.419354839
17/05/2024,2023/2024,sleep_baseline_composite,sleep,-0.066153846
17/05/2024,2023/2024,soreness_baseline_completeness,soreness,0.048387097
17/05/2024,2023/2024,soreness_baseline_composite,soreness,-0.19
17/05/2024,2023/2024,subjective_baseline_completeness,subjective,0.419354839
17/05/2024,2023/2024,subjective_baseline_composite,subjective,-0.058717949
18/05/2024,2023/2024,bio_baseline_completeness,bio,0.279569892
18/05/2024,2023/2024,bio_baseline_composite,bio,0.103333333
18/05/2024,2023/2024,emboss_baseline_score,total,0.011495726
18/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
18/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
18/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0.096774194
18/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,-0.103333333
18/05/2024,2023/2024,sleep_baseline_completeness,sleep,0.35483871
18/05/2024,2023/2024,sleep_baseline_composite,sleep,-0.021818182
18/05/2024,2023/2024,soreness_baseline_completeness,soreness,0.080645161
18/05/2024,2023/2024,soreness_baseline_composite,soreness,-0.063333333
18/05/2024,2023/2024,subjective_baseline_completeness,subjective,0.35483871
18/05/2024,2023/2024,subjective_baseline_composite,subjective,-0.015151515
19/05/2024,2023/2024,bio_baseline_completeness,bio,0
19/05/2024,2023/2024,bio_baseline_composite,bio,
19/05/2024,2023/2024,emboss_baseline_score,total,
19/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
19/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
19/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
19/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
19/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
19/05/2024,2023/2024,sleep_baseline_composite,sleep,
19/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
19/05/2024,2023/2024,soreness_baseline_composite,soreness,
19/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
19/05/2024,2023/2024,subjective_baseline_composite,subjective,
20/05/2024,2023/2024,bio_baseline_completeness,bio,0
20/05/2024,2023/2024,bio_baseline_composite,bio,
20/05/2024,2023/2024,emboss_baseline_score,total,
20/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
20/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
20/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
20/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
20/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
20/05/2024,2023/2024,sleep_baseline_composite,sleep,
20/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
20/05/2024,2023/2024,soreness_baseline_composite,soreness,
20/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
20/05/2024,2023/2024,subjective_baseline_composite,subjective,
21/05/2024,2023/2024,bio_baseline_completeness,bio,0
21/05/2024,2023/2024,bio_baseline_composite,bio,
21/05/2024,2023/2024,emboss_baseline_score,total,
21/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
21/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
21/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
21/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
21/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
21/05/2024,2023/2024,sleep_baseline_composite,sleep,
21/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
21/05/2024,2023/2024,soreness_baseline_composite,soreness,
21/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
21/05/2024,2023/2024,subjective_baseline_composite,subjective,
22/05/2024,2023/2024,bio_baseline_completeness,bio,0
22/05/2024,2023/2024,bio_baseline_composite,bio,
22/05/2024,2023/2024,emboss_baseline_score,total,
22/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
22/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
22/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
22/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
22/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
22/05/2024,2023/2024,sleep_baseline_composite,sleep,
22/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
22/05/2024,2023/2024,soreness_baseline_composite,soreness,
22/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
22/05/2024,2023/2024,subjective_baseline_composite,subjective,
23/05/2024,2023/2024,bio_baseline_completeness,bio,0
23/05/2024,2023/2024,bio_baseline_composite,bio,
23/05/2024,2023/2024,emboss_baseline_score,total,
23/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
23/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
23/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
23/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
23/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
23/05/2024,2023/2024,sleep_baseline_composite,sleep,
23/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
23/05/2024,2023/2024,soreness_baseline_composite,soreness,
23/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
23/05/2024,2023/2024,subjective_baseline_composite,subjective,
24/05/2024,2023/2024,bio_baseline_completeness,bio,0
24/05/2024,2023/2024,bio_baseline_composite,bio,
24/05/2024,2023/2024,emboss_baseline_score,total,
24/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
24/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
24/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
24/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
24/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
24/05/2024,2023/2024,sleep_baseline_composite,sleep,
24/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
24/05/2024,2023/2024,soreness_baseline_composite,soreness,
24/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
24/05/2024,2023/2024,subjective_baseline_composite,subjective,
25/05/2024,2023/2024,bio_baseline_completeness,bio,0
25/05/2024,2023/2024,bio_baseline_composite,bio,
25/05/2024,2023/2024,emboss_baseline_score,total,
25/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
25/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
25/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
25/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
25/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
25/05/2024,2023/2024,sleep_baseline_composite,sleep,
25/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
25/05/2024,2023/2024,soreness_baseline_composite,soreness,
25/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
25/05/2024,2023/2024,subjective_baseline_composite,subjective,
26/05/2024,2023/2024,bio_baseline_completeness,bio,0
26/05/2024,2023/2024,bio_baseline_composite,bio,
26/05/2024,2023/2024,emboss_baseline_score,total,
26/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
26/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
26/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
26/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
26/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
26/05/2024,2023/2024,sleep_baseline_composite,sleep,
26/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
26/05/2024,2023/2024,soreness_baseline_composite,soreness,
26/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
26/05/2024,2023/2024,subjective_baseline_composite,subjective,
27/05/2024,2023/2024,bio_baseline_completeness,bio,0
27/05/2024,2023/2024,bio_baseline_composite,bio,
27/05/2024,2023/2024,emboss_baseline_score,total,
27/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
27/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
27/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
27/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
27/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
27/05/2024,2023/2024,sleep_baseline_composite,sleep,
27/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
27/05/2024,2023/2024,soreness_baseline_composite,soreness,
27/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
27/05/2024,2023/2024,subjective_baseline_composite,subjective,
28/05/2024,2023/2024,bio_baseline_completeness,bio,0
28/05/2024,2023/2024,bio_baseline_composite,bio,
28/05/2024,2023/2024,emboss_baseline_score,total,
28/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
28/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
28/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
28/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
28/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
28/05/2024,2023/2024,sleep_baseline_composite,sleep,
28/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
28/05/2024,2023/2024,soreness_baseline_composite,soreness,
28/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
28/05/2024,2023/2024,subjective_baseline_composite,subjective,
29/05/2024,2023/2024,bio_baseline_completeness,bio,0
29/05/2024,2023/2024,bio_baseline_composite,bio,
29/05/2024,2023/2024,emboss_baseline_score,total,
29/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
29/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
29/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
29/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
29/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
29/05/2024,2023/2024,sleep_baseline_composite,sleep,
29/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
29/05/2024,2023/2024,soreness_baseline_composite,soreness,
29/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
29/05/2024,2023/2024,subjective_baseline_composite,subjective,
30/05/2024,2023/2024,bio_baseline_completeness,bio,0
30/05/2024,2023/2024,bio_baseline_composite,bio,
30/05/2024,2023/2024,emboss_baseline_score,total,
30/05/2024,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
30/05/2024,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
30/05/2024,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
30/05/2024,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
30/05/2024,2023/2024,sleep_baseline_completeness,sleep,0
30/05/2024,2023/2024,sleep_baseline_composite,sleep,
30/05/2024,2023/2024,soreness_baseline_completeness,soreness,0
30/05/2024,2023/2024,soreness_baseline_composite,soreness,
30/05/2024,2023/2024,subjective_baseline_completeness,subjective,0
30/05/2024,2023/2024,subjective_baseline_composite,subjective,
31/05/2024,2023/2024,bio_baseline_completeness,bio,0
